,_id,price,type,title,mobile,address,city,age,url,rooms,bathrooms,m2,elevator,floor,balcony,terrace,heating,air_conditioning,parking,pool,id,transfer_taxes,insurance,ibi,community,maintenance,costs,amount_to_pay,total_mortgage,monthly_mortgage,incomes,rentability,group,percentile
34032,6407c4bd4d7c3f56aba58ba9,131900,Piso,"Piso en Calle de Badajoz, Centro",Unknown,Centro,Cáceres Capital,250,/es/comprar/vivienda/caceres-capital/aire-acondicionado-ascensor/164035475/d?from=list,3,1,83,Yes,0,Yes,No,No,No,No,No,34200,13190.0,157.5,124.5,71.695,231.9,48.79958333333334,31900,48825.431169481686,135.62619769300468,641.8333333333334,5.488890627683944,2/3,45.58823529411765
34300,6407c4bd4d7c3f56aba58cb5,122000,Piso,Piso con terraza en Centro,927 920 171,Centro,Cáceres Capital,1,/es/comprar/vivienda/caceres-capital/terraza-ascensor/176202791/d?from=list,4,2,126,Yes,2,No,No,No,No,No,No,34468,12200.0,265.0,189.0,66.25,222.0,61.854166666666664,22000,33672.71115136668,93.53530875379634,726.1666666666666,6.8493262949544444,2/3,0.5882352941176471
34301,6407c4bd4d7c3f56aba58cb6,100000,Piso,Piso con terraza en Centro,927 920 847,Centro,Cáceres Capital,12,/es/comprar/vivienda/caceres-capital/calefaccion-terraza-ascensor/176100491/d?from=list,3,1,104,Yes,3,No,No,No,No,No,No,34469,10000.0,210.0,156.0,54.15,200.0,51.67916666666667,0,0.0,0.0,662.8333333333334,7.33385,1/3,26.80722891566265
34345,6407c4bd4d7c3f56aba58ce2,70000,Apartamento,"Apartamento en Plaza Mejostilla, Mejostilla",Unknown,Mejostilla,Cáceres Capital,116,/es/comprar/vivienda/caceres-capital/parking-terraza-trastero/165618846/d?from=list,2,2,70,No,0,No,Yes,No,No,No,No,34513,7000.0,125.0,105.0,27.65,170.0,35.637499999999996,0,0.0,0.0,621.3333333333334,9.127727272727274,2/3,63.333333333333336
34347,6407c4bd4d7c3f56aba58ce4,95000,Piso,"Piso en Calle las Adelfas, 10, Mejostilla",Unknown,Mejostilla,Cáceres Capital,685,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-terraza-trastero-ascensor-amueblado-parking/159766542/d?from=list,3,2,90,Yes,0,No,No,No,No,Yes,No,34515,9500.0,175.0,135.0,51.4,195.0,46.36666666666667,0,0.0,0.0,650.7,7.252,1/3,22.388059701492537
34456,6407c4bd4d7c3f56aba58d51,118000,Piso,"Piso en Carretera de la Montaña, 3, Ciudad Monumental",Unknown,Ciudad Monumental,Cáceres Capital,250,/es/comprar/vivienda/caceres-capital/ciudad-monumental/163968113/d?from=list,2,1,104,No,0,No,No,No,No,No,No,34629,11800.0,210.0,156.0,54.050000000000004,218.0,53.17083333333333,18000,27550.400032936373,76.52888898037882,610.3333333333334,5.767603332235454,2/3,7.456140350877193
34598,6407c4bd4d7c3f56aba58ddf,135000,Piso,Piso con terraza en Ciudad Monumental,927 920 764,Ciudad Monumental,Cáceres Capital,34,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-parking-terraza-ascensor/165358107/d?from=list,4,2,132,Yes,3,No,No,No,No,No,No,34777,13500.0,280.0,198.0,73.4,235.0,65.53333333333333,35000,53570.22228626518,148.8061730174033,726.0,6.13992592379116,2/3,71.49122807017544
34654,6407c4bd4d7c3f56aba58e17,115000,Piso,Piso con terraza en Centro,927 920 847,Centro,Cáceres Capital,4,/es/comprar/vivienda/caceres-capital/calefaccion-terraza-ascensor/176098889/d?from=list,4,2,110,Yes,1,No,No,No,No,No,No,34835,11500.0,225.0,165.0,62.400000000000006,215.0,55.61666666666667,15000,22958.666694113646,63.77407415031569,688.1666666666666,6.825311110196211,1/3,72.59036144578315
34747,6407c4bd4d7c3f56aba58e74,94000,Piso,Piso con ascensor en Centro,927 920 583,Centro,Cáceres Capital,17,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-trastero-ascensor/165774925/d?from=list,3,1,114,Yes,2,No,No,No,No,No,No,34930,9400.0,235.0,171.0,50.85,194.0,54.237500000000004,0,0.0,0.0,677.3333333333334,7.477150000000002,1/3,6.024096385542169
34807,6407c4bd4d7c3f56aba58eb0,118000,Casa o chalet,Casa o chalet con balcón en Mejostilla,927 920 478,Mejostilla,Cáceres Capital,33,/es/comprar/vivienda/caceres-capital/aire-acondicionado-patio-amueblado/164988403/d?from=list,7,2,139,No,0,Yes,No,No,Yes,No,No,34990,11800.0,297.5,208.5,54.050000000000004,218.0,64.83749999999999,18000,27550.400032936373,76.52888898037882,775.3333333333334,7.607603332235454,1/3,82.83582089552239
34825,6407c4bd4d7c3f56aba58ec2,115000,Piso,Piso con ascensor en Centro,927 920 847,Centro,Cáceres Capital,8,/es/comprar/vivienda/caceres-capital/ascensor/176100578/d?from=list,4,2,115,Yes,4,No,No,No,No,No,No,35008,11500.0,237.5,172.5,62.400000000000006,215.0,57.28333333333333,15000,22958.666694113646,63.77407415031569,696.3333333333334,6.903311110196212,1/3,72.59036144578315
34845,6407c4bd4d7c3f56aba58ed6,115000,Piso,Piso con terraza en Centro,927 920 764,Centro,Cáceres Capital,89,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-terraza-ascensor-amueblado/165262098/d?from=list,3,2,110,Yes,2,No,No,No,No,No,No,35028,11500.0,225.0,165.0,62.400000000000006,215.0,55.61666666666667,15000,22958.666694113646,63.77407415031569,668.8333333333334,6.593311110196214,1/3,72.59036144578315
34847,6407c4bd4d7c3f56aba58ed8,135000,Piso,Piso con terraza en Centro,927 920 764,Centro,Cáceres Capital,34,/es/comprar/vivienda/caceres-capital/parking-terraza-ascensor/165358170/d?from=list,4,2,111,Yes,2,No,No,No,No,No,No,35030,13500.0,227.5,166.5,73.4,235.0,58.53333333333333,35000,53570.22228626518,148.8061730174033,689.1666666666666,5.781925923791159,2/3,55.294117647058826
34939,6407c4bd4d7c3f56aba58f34,135000,Piso,Piso con calefacción en Centro,927 920 847,Centro,Cáceres Capital,11,/es/comprar/vivienda/caceres-capital/calefaccion/176099188/d?from=list,5,3,125,No,2,No,No,Yes,No,No,No,35122,13500.0,262.5,187.5,63.4,235.0,62.36666666666667,35000,53570.22228626518,148.8061730174033,736.3333333333334,6.30192592379116,2/3,55.294117647058826
35218,6407c4bd4d7c3f56aba5904b,105000,Piso,Piso con 1 baño en Centro,927 920 764,Centro,Cáceres Capital,19,/es/comprar/vivienda/caceres-capital/centro/176822553/d?from=list,3,1,90,No,1,No,No,No,No,No,No,35410,10500.0,175.0,135.0,46.9,205.0,46.824999999999996,5000,7652.888898037882,21.258024716771896,626.6666666666666,6.703003703398737,1/3,40.36144578313253
35407,6407c4bd4d7c3f56aba59108,148000,Piso,Piso con ascensor en Ciudad Monumental,927 132 761,Ciudad Monumental,Cáceres Capital,95,/es/comprar/vivienda/caceres-capital/calefaccion-ascensor/151212201/d?from=list,4,2,118,Yes,2,No,No,No,No,No,No,35610,14800.0,245.0,177.0,80.55000000000001,248.0,62.54583333333333,48000,73467.73342116368,204.0770372810102,684.0,5.008525552627878,2/3,86.84210526315789
35459,6407c4bd4d7c3f56aba5913c,99000,Casa o chalet,Casa o chalet con calefacción en Ciudad Monumental,924 150 618,Ciudad Monumental,Cáceres Capital,133,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion/162343619/d?from=list,4,2,283,No,0,No,No,Yes,Yes,No,No,35664,9900.0,657.5,424.5,43.6,199.0,110.38333333333333,0,0.0,0.0,1351.3333333333333,14.891399999999999,3/3,73.55371900826447
36281,6407c4bd4d7c3f56aba59472,140000,Casa o chalet,Casa o chalet con terraza en La Cañada,927 920 171,La Cañada,Cáceres Capital,181,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-terraza-trastero/161466897/d?from=list,3,2,230,No,0,No,Yes,Yes,No,No,No,36514,14000.0,525.0,345.0,66.15,240.0,98.0125,40000,61223.11118430306,170.06419773417517,1030.6666666666667,9.151079627189898,2/3,94.73684210526316
36294,6407c4bd4d7c3f56aba5947f,150000,Casa o chalet,Casa o chalet con terraza en Ciudad Monumental,927 920 179,Ciudad Monumental,Cáceres Capital,20,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-terraza-trastero-amueblado/165085150/d?from=list,2,1,206,No,0,No,Yes,Yes,No,No,No,36527,15000.0,465.0,309.0,71.65,250.0,91.30416666666667,50000,76528.88898037882,212.58024716771897,953.1666666666666,7.791387033987372,2/3,94.73684210526315
36516,6407c4bd4d7c3f56aba5955d,90000,Piso,Piso con terraza en Ciudad Monumental,932 821 927,Ciudad Monumental,Cáceres Capital,153,/es/comprar/vivienda/caceres-capital/terraza-trastero-ascensor/165084222/d?from=list,3,1,75,Yes,4,No,No,No,No,No,No,36761,9000.0,137.5,112.5,48.65,190.0,40.72083333333333,0,0.0,0.0,610.8333333333334,6.910454545454546,3/3,42.561983471074385
36687,6407c4bd4d7c3f56aba59608,146000,Casa o chalet,Casa o chalet con terraza en Ciudad Monumental,927 920 764,Ciudad Monumental,Cáceres Capital,90,/es/comprar/vivienda/caceres-capital/terraza-patio/176080054/d?from=list,5,2,150,No,0,No,Yes,No,No,No,No,36938,14600.0,325.0,225.0,69.45000000000002,246.0,72.12083333333334,46000,70406.57786194852,195.57382739430145,797.6666666666666,6.359664071268383,2/3,85.52631578947368
36691,6407c4bd4d7c3f56aba5960c,145000,Casa o chalet,Casa o chalet con aire acondicionado en Mejostilla,927 920 764,Mejostilla,Cáceres Capital,110,/es/comprar/vivienda/caceres-capital/aire-acondicionado-parking-trastero-patio/165600727/d?from=list,4,2,120,No,0,No,No,No,Yes,No,No,36942,14500.0,250.0,180.0,68.9,245.0,61.99166666666667,45000,68876.00008234095,191.32222245094707,699.3333333333334,5.352233330588636,3/3,70.1923076923077
36710,6407c4bd4d7c3f56aba5961f,120000,Casa o chalet,"Casa o chalet con terraza en Calle Villalobos, Ciudad Monumental",927 920 854,Ciudad Monumental,Cáceres Capital,104,/es/comprar/vivienda/caceres-capital/parking-terraza-patio/163157629/d?from=list,0,0,258,No,0,No,Yes,No,No,No,No,36961,12000.0,595.0,387.0,55.15,220.0,104.7625,20000,30611.55559215153,85.03209886708758,1112.0,11.066464813594948,2/3,14.473684210526315
36729,6407c4bd4d7c3f56aba59632,114000,Apartamento,Apartamento con terraza en Ciudad Monumental,927 920 171,Ciudad Monumental,Cáceres Capital,140,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-terraza-trastero/161414648/d?from=list,2,1,85,No,2,No,Yes,No,No,No,No,36980,11400.0,162.5,127.5,51.85,214.0,46.32083333333333,14000,21428.088914506072,59.52246920696131,636.3333333333334,6.365880369516465,2/3,0.8771929824561403
36752,6407c4bd4d7c3f56aba59649,108000,Piso,"Piso con piscina en Calle Calle Cueva de la Pasiega Esquina Calle Ceuva de L, Nuevo Cáceres",927 137 029,Nuevo Cáceres,Cáceres Capital,238,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-parking-terraza-trastero-ascensor-piscina-piscina-no-amueblado/163475341/d?from=list,4,2,102,Yes,0,No,Yes,No,No,No,No,37003,10800.0,205.0,153.0,58.550000000000004,208.0,52.04583333333333,8000,12244.62223686061,34.01283954683503,676.7,7.08769592543798,2/3,4.545454545454545
36853,6407c4bd4d7c3f56aba596ae,109000,Piso,"Piso con terraza en Isabel de Moctezuma, Centro",927 920 916,Centro,Cáceres Capital,6,/es/comprar/vivienda/caceres-capital/calefaccion-terraza/176975630/d?from=list,4,2,124,No,3,No,Yes,No,No,No,No,37104,10900.0,260.0,186.0,49.1,209.0,58.675000000000004,9000,13775.200016468187,38.26444449018941,746.6666666666666,7.796726666117726,1/3,49.397590361445786
36878,6407c4bd4d7c3f56aba596c7,90000,Casa o chalet,Casa o chalet con terraza en La Cañada,927 920 675,La Cañada,Cáceres Capital,84,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-terraza/176135470/d?from=list,5,2,197,No,1,No,Yes,No,No,No,No,37129,9000.0,442.5,295.5,38.65,190.0,80.55416666666666,0,0.0,0.0,938.6666666666666,10.401363636363635,1/3,95.20547945205479
36958,6407c4bd4d7c3f56aba59717,87300,Piso,Piso con terraza en Ciudad Monumental,924 150 618,Ciudad Monumental,Cáceres Capital,133,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-terraza/162344256/d?from=list,3,1,124,No,2,No,Yes,No,No,No,No,37209,8730.0,260.0,186.0,37.165,187.3,55.872083333333336,0,0.0,0.0,712.6666666666666,8.207367489326252,3/3,28.925619834710744
37016,6407c4bd4d7c3f56aba59751,67300,Piso,"Piso en C/ Consolación, Ciudad Monumental",910 304 295,Ciudad Monumental,Cáceres Capital,6,/es/comprar/vivienda/caceres-capital/ciudad-monumental/176593783/d?from=list,0,0,78,No,0,No,No,No,No,No,No,37267,6730.0,145.0,117.0,26.165,167.3,37.95541666666667,0,0.0,0.0,556.0,8.397318654599486,1/3,50.54347826086956
37138,6407c4bd4d7c3f56aba597cb,147000,Piso,Piso con terraza en Centro,927 920 764,Centro,Cáceres Capital,18,/es/comprar/vivienda/caceres-capital/parking-terraza-ascensor/176834997/d?from=list,4,2,111,Yes,1,No,No,No,No,No,No,37389,14700.0,227.5,166.5,80.00000000000001,247.0,60.083333333333336,47000,71937.1556415561,199.82543233765583,689.1666666666666,5.15109481194813,2/3,84.11764705882354
37139,6407c4bd4d7c3f56aba597cc,125000,Planta baja,Planta baja con aire acondicionado en Ciudad Monumental,927 920 478,Ciudad Monumental,Cáceres Capital,41,/es/comprar/vivienda/caceres-capital/aire-acondicionado-trastero-patio-no-amueblado/176532371/d?from=list,3,1,160,No,0,No,No,No,Yes,No,No,37390,12500.0,350.0,240.0,57.9,225.0,72.74166666666666,25000,38264.44449018941,106.29012358385948,845.3333333333334,7.995618516993687,2/3,30.26315789473684
37155,6407c4bd4d7c3f56aba597dc,78000,Loft,Loft con calefacción en Ciudad Monumental,927 920 764,Ciudad Monumental,Cáceres Capital,34,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion/165358171/d?from=list,1,1,60,No,3,No,No,Yes,No,No,No,37406,7800.0,100.0,90.0,32.050000000000004,178.0,33.3375,0,0.0,0.0,520.0,6.806468531468532,1/3,98.3695652173913
37189,6407c4bd4d7c3f56aba597fe,135000,Piso,Piso con terraza en Centro,927 920 764,Centro,Cáceres Capital,34,/es/comprar/vivienda/caceres-capital/parking-terraza-ascensor-amueblado/165358251/d?from=list,4,2,125,Yes,7,No,No,No,No,No,No,37440,13500.0,262.5,187.5,73.4,235.0,63.199999999999996,35000,53570.22228626518,148.8061730174033,723.1666666666666,6.13392592379116,2/3,55.294117647058826
37203,6407c4bd4d7c3f56aba5980c,35000,Casa o chalet,"Casa o chalet en Plaza Avenida de la Constitucion Nº2, La Cañada",Unknown,La Cañada,Cáceres Capital,158,/es/comprar/vivienda/caceres-capital/terraza-trastero-amueblado/165121823/d?from=list,4,1,65,No,0,No,Yes,No,No,No,No,37454,3500.0,112.5,97.5,8.4,165.0,31.95,0,0.0,0.0,641.3333333333334,18.993766233766234,3/3,33.92857142857143
37266,6407c4bd4d7c3f56aba5984b,85000,Piso,Piso con terraza en Nuevo Cáceres,927 920 171,Nuevo Cáceres,Cáceres Capital,15,/es/comprar/vivienda/caceres-capital/terraza/161414633/d?from=list,4,1,90,No,1,No,Yes,No,No,No,No,37517,8500.0,175.0,135.0,35.9,185.0,44.24166666666667,0,0.0,0.0,666.3333333333334,7.984064171122995,3/3,57.62711864406779
37322,6407c4bd4d7c3f56aba59883,37100,Piso,Piso con 2 baños en La Cañada,924 155 013,La Cañada,Cáceres Capital,64,/es/comprar/vivienda/caceres-capital/la-canada/160052418/d?from=list,4,2,90,No,2,No,No,No,No,No,No,37573,3710.0,175.0,135.0,9.555000000000001,162.9,40.20458333333334,0,0.0,0.0,618.6666666666666,17.009421710365107,3/3,39.285714285714285
37323,6407c4bd4d7c3f56aba59884,125000,Piso,Piso con ascensor en Nuevo Cáceres,927 920 764,Nuevo Cáceres,Cáceres Capital,84,/es/comprar/vivienda/caceres-capital/parking-ascensor-amueblado-parking/165434706/d?from=list,3,1,87,Yes,1,No,No,No,No,No,No,37574,12500.0,167.5,130.5,67.9,225.0,49.24166666666667,25000,38264.44449018941,106.29012358385948,622.8333333333334,5.607618516993687,2/3,40.90909090909091
37367,6407c4bd4d7c3f56aba598b0,105000,Piso,Piso con aire acondicionado en Ciudad Monumental,927 920 764,Ciudad Monumental,Cáceres Capital,90,/es/comprar/vivienda/caceres-capital/aire-acondicionado/165358157/d?from=list,3,1,100,No,1,No,No,No,Yes,No,No,37618,10500.0,200.0,150.0,46.9,205.0,50.15833333333333,5000,7652.888898037882,21.258024716771896,610.6666666666666,6.471003703398736,3/3,90.49586776859505
37415,6407c4bd4d7c3f56aba598e0,65000,Piso,Piso con balcón en Mejostilla,927 920 764,Mejostilla,Cáceres Capital,89,/es/comprar/vivienda/caceres-capital/mejostilla/165358238/d?from=list,2,1,60,No,3,Yes,No,No,No,No,No,37666,6500.0,100.0,90.0,24.9,165.0,31.65833333333333,0,0.0,0.0,508.6666666666667,8.005734265734265,2/3,56.66666666666667
37416,6407c4bd4d7c3f56aba598e1,124300,Piso,Piso con terraza en Centro,927 920 764,Centro,Cáceres Capital,34,/es/comprar/vivienda/caceres-capital/terraza/165358225/d?from=list,5,2,111,No,1,No,Yes,No,No,No,No,37667,12430.0,227.5,166.5,57.51500000000001,224.3,56.31791666666667,24300,37193.04004446411,103.31400012351143,727.8333333333334,6.818416998517864,2/3,5.882352941176471
37501,6407c4bd4d7c3f56aba59936,150000,Apartamento,Apartamento con terraza en Nuevo Cáceres,927 920 847,Nuevo Cáceres,Cáceres Capital,88,/es/comprar/vivienda/caceres-capital/calefaccion-terraza-ascensor/176099527/d?from=list,2,2,82,Yes,3,No,No,No,No,No,No,37752,15000.0,155.0,123.0,81.65,250.0,50.80416666666667,50000,76528.88898037882,212.58024716771897,606.8333333333334,4.121387033987372,2/3,98.48484848484848
37563,6407c4bd4d7c3f56aba59974,125000,Piso,Piso con ascensor en Mejostilla,927 920 764,Mejostilla,Cáceres Capital,12,/es/comprar/vivienda/caceres-capital/aire-acondicionado-parking-trastero-ascensor/176099042/d?from=list,4,2,100,Yes,4,No,No,No,No,No,No,37814,12500.0,200.0,150.0,67.9,225.0,53.574999999999996,25000,38264.44449018941,106.29012358385948,649.8333333333334,5.879618516993687,3/3,3.8461538461538463
37564,6407c4bd4d7c3f56aba59975,130000,Piso,Piso con calefacción en Centro,927 920 179,Centro,Cáceres Capital,141,/es/comprar/vivienda/caceres-capital/calefaccion-parking-amueblado-parking/161980497/d?from=list,4,2,127,No,0,No,No,Yes,No,Yes,No,37815,13000.0,267.5,190.5,60.65,230.0,62.387499999999996,30000,45917.33338822729,127.54814830063138,829.1666666666666,7.670772220392422,2/3,35.588235294117645
37565,6407c4bd4d7c3f56aba59976,95000,Piso,Piso con ascensor en Centro,927 920 179,Centro,Cáceres Capital,141,/es/comprar/vivienda/caceres-capital/ascensor-no-amueblado/163441671/d?from=list,3,1,80,Yes,0,No,No,No,No,No,No,37816,9500.0,150.0,120.0,51.4,195.0,43.03333333333333,0,0.0,0.0,638.8333333333334,7.1496,1/3,13.554216867469881
37578,6407c4bd4d7c3f56aba59983,85000,Piso,Piso con terraza en Ciudad Monumental,924 150 618,Ciudad Monumental,Cáceres Capital,5,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-terraza-amueblado/165183248/d?from=list,3,2,160,No,0,No,Yes,Yes,No,No,No,37829,8500.0,350.0,240.0,35.9,185.0,67.575,0,0.0,0.0,820.6666666666666,9.665347593582887,3/3,20.24793388429752
37594,6407c4bd4d7c3f56aba59993,105000,Piso,Piso con terraza en Nuevo Cáceres,Unknown,Nuevo Cáceres,Cáceres Capital,20,/es/comprar/vivienda/caceres-capital/calefaccion-parking-terraza-trastero-ascensor/176889126/d?from=list,2,1,86,Yes,1,No,No,No,No,No,No,37845,10500.0,165.0,129.0,56.9,205.0,46.324999999999996,5000,7652.888898037882,21.258024716771896,610.8333333333334,6.519003703398737,3/3,96.61016949152543
37656,6407c4bd4d7c3f56aba599d1,137000,Casa o chalet,Casa o chalet con calefacción en Mejostilla,927 130 862,Mejostilla,Cáceres Capital,48,/es/comprar/vivienda/caceres-capital/calefaccion/176170206/d?from=list,4,2,171,No,0,No,No,Yes,No,No,No,37907,13700.0,377.5,256.5,64.50000000000001,237.0,77.95833333333333,37000,56631.37784548034,157.30938290411206,903.3333333333334,8.016787405150657,3/3,34.61538461538461
37691,6407c4bd4d7c3f56aba599f4,93000,Piso,"Piso con terraza en Peña Redonda, Centro",927 920 179,Centro,Cáceres Capital,25,/es/comprar/vivienda/caceres-capital/aire-acondicionado-terraza-no-amueblado/176748996/d?from=list,2,1,80,No,0,No,Yes,No,Yes,No,No,37942,9300.0,150.0,120.0,40.300000000000004,193.0,41.94166666666667,0,0.0,0.0,666.1666666666666,7.490699999999999,1/3,2.108433734939759
37692,6407c4bd4d7c3f56aba599f5,68500,Casa o chalet,"Casa o chalet con 2 baños en Hervas Aldea Moret, La Cañada",927 920 852,La Cañada,Cáceres Capital,61,/es/comprar/vivienda/caceres-capital/parking-trastero/165661518/d?from=list,4,2,99,No,0,No,No,No,No,No,No,37943,6850.0,197.5,148.5,26.825000000000003,168.5,45.11041666666667,0,0.0,0.0,636.6666666666666,9.420935633709355,1/3,30.136986301369863
37730,6407c4bd4d7c3f56aba59a1b,68000,Piso,Piso con terraza en Centro,927 920 764,Centro,Cáceres Capital,104,/es/comprar/vivienda/caceres-capital/terraza/165662276/d?from=list,3,1,75,No,3,No,Yes,No,No,No,No,37981,6800.0,137.5,112.5,26.550000000000004,168.0,37.045833333333334,0,0.0,0.0,678.8333333333334,10.296056149732621,3/3,19.58762886597938
37796,6407c4bd4d7c3f56aba59a5d,133000,Piso,Piso con 2 baños en Centro,927 920 764,Centro,Cáceres Capital,34,/es/comprar/vivienda/caceres-capital/parking/165128972/d?from=list,3,2,115,No,2,No,No,No,No,No,No,38047,13300.0,237.5,172.5,62.300000000000004,233.0,58.775,33000,50509.066727050034,140.30296313069454,683.3333333333334,5.8110644424316655,2/3,48.23529411764706
37797,6407c4bd4d7c3f56aba59a5e,140000,Piso,Piso con ascensor en Centro,927 920 764,Centro,Cáceres Capital,34,/es/comprar/vivienda/caceres-capital/aire-acondicionado-trastero-ascensor/165358045/d?from=list,4,1,115,Yes,2,No,No,No,No,No,No,38048,14000.0,237.5,172.5,76.15,240.0,60.512499999999996,40000,61223.11118430306,170.06419773417517,696.3333333333334,5.589079627189899,2/3,71.76470588235294
